loss,jac,f1,prec,rec,val_loss,val_jac,val_f1,val_prec,val_rec
0.295465,0.041504,0.073672,0.116733,0.141355,0.275551,0.048771,0.083545,0.172487,0.146471
0.201712,0.252983,0.328925,0.415768,0.385546,0.127201,0.430342,0.513869,0.543994,0.527389
0.12505,0.474229,0.562894,0.565058,0.585495,0.07794,0.509467,0.596724,0.595468,0.616368
0.094122,0.505965,0.59214,0.585039,0.615469,0.065602,0.528512,0.612702,0.618167,0.6174
0.081646,0.525143,0.608473,0.608979,0.627099,0.06634,0.5235,0.609265,0.632171,0.60203
0.076825,0.528424,0.611922,0.637581,0.62748,0.075697,0.472149,0.561743,0.652605,0.541536
0.072682,0.541637,0.628001,0.653912,0.638548,0.057848,0.545044,0.629604,0.655456,0.634185
0.069748,0.551871,0.638746,0.659599,0.649476,0.058021,0.547456,0.637483,0.666604,0.642259
0.067497,0.568121,0.656794,0.678462,0.663875,0.064145,0.530905,0.621746,0.642088,0.6396
0.065967,0.574817,0.662577,0.676967,0.669907,0.05553,0.551239,0.637095,0.701786,0.627089
0.065168,0.580058,0.667785,0.682985,0.674977,0.079005,0.486658,0.583328,0.681173,0.561741
0.064435,0.572627,0.659405,0.67402,0.666803,0.057772,0.546378,0.635195,0.688682,0.641073
0.063071,0.582589,0.669237,0.68035,0.67862,0.057617,0.55602,0.649171,0.691797,0.640823
0.062591,0.584704,0.670913,0.683787,0.679003,0.063174,0.538296,0.634077,0.718878,0.610495
0.061712,0.586522,0.672966,0.684095,0.682572,0.052839,0.574168,0.666822,0.70637,0.667251
0.061364,0.588752,0.674829,0.686067,0.683369,0.056267,0.555475,0.646415,0.710989,0.637098
0.061083,0.5891,0.675221,0.684061,0.684344,0.053638,0.572638,0.666251,0.723607,0.653514
0.059621,0.593608,0.67852,0.687165,0.687789,0.056521,0.571835,0.668659,0.712843,0.660623
0.060031,0.591237,0.675916,0.68575,0.682506,0.056845,0.560356,0.652655,0.715553,0.638177
0.059196,0.597117,0.68229,0.693447,0.687882,0.05515,0.584505,0.68233,0.705361,0.683252
0.058873,0.594795,0.67832,0.692525,0.68316,0.053455,0.588572,0.685272,0.715568,0.678716
0.058394,0.599259,0.684076,0.696681,0.690406,0.056641,0.570618,0.668772,0.704159,0.665209
0.058179,0.602616,0.687581,0.697905,0.695059,0.055019,0.583911,0.680723,0.718359,0.670222
0.057714,0.601879,0.686096,0.696094,0.690953,0.053283,0.588055,0.684868,0.711412,0.679128
0.059562,0.592584,0.677256,0.688848,0.686188,0.052572,0.592562,0.688372,0.717268,0.679474
0.057292,0.602557,0.686413,0.697402,0.692272,0.052056,0.590645,0.686075,0.714342,0.679492
0.057189,0.604273,0.688306,0.70018,0.693429,0.052105,0.590995,0.685533,0.723181,0.675825
0.056366,0.609174,0.692815,0.700905,0.699693,0.053871,0.583443,0.678287,0.720951,0.665895
0.056401,0.607464,0.691064,0.703903,0.69598,0.05183,0.5931,0.686546,0.713713,0.685472
0.055851,0.611577,0.695327,0.704973,0.699557,0.053445,0.581063,0.674604,0.722852,0.663855
0.055288,0.610074,0.692879,0.702905,0.698639,0.054139,0.584948,0.678201,0.724431,0.6659
0.054907,0.611925,0.694332,0.702329,0.699172,0.051972,0.592386,0.68633,0.713519,0.68602
0.054625,0.614623,0.697596,0.708501,0.702968,0.054356,0.575674,0.668695,0.719874,0.66582
0.054354,0.614768,0.696828,0.708186,0.700305,0.051911,0.598628,0.693287,0.718324,0.688231
0.054039,0.619495,0.702095,0.71366,0.7045,0.052534,0.595078,0.689845,0.705353,0.696437
0.054036,0.616098,0.697759,0.708232,0.702018,0.052922,0.588425,0.681013,0.726866,0.671414
0.053275,0.618054,0.698969,0.709229,0.703474,0.053753,0.589574,0.683296,0.729476,0.670386
0.053142,0.615474,0.696246,0.70667,0.699897,0.052396,0.598847,0.692394,0.721262,0.686375
0.052941,0.625331,0.707208,0.717227,0.710807,0.052431,0.604399,0.699425,0.711593,0.703047
0.053288,0.56455,0.652499,0.665346,0.651164
