loss,jac,f1,prec,rec,val_loss,val_jac,val_f1,val_prec,val_rec
0.298316,0.043006,0.078483,0.179911,0.148405,0.273594,0.053101,0.095,0.266435,0.183373
0.174762,0.36942,0.455419,0.50593,0.501609,0.114119,0.479927,0.568602,0.603195,0.59451
0.108045,0.492083,0.579635,0.579376,0.605055,0.069587,0.524514,0.609142,0.601648,0.635507
0.083545,0.513597,0.597271,0.592553,0.618031,0.061175,0.526043,0.610584,0.638511,0.598898
0.073975,0.53269,0.614398,0.629793,0.63102,0.059692,0.5409,0.624814,0.683848,0.620549
0.068896,0.540078,0.623099,0.656458,0.63367,0.070855,0.516448,0.614064,0.672375,0.604905
0.065791,0.552597,0.639329,0.659429,0.647771,0.054756,0.562639,0.653101,0.682308,0.648994
0.063042,0.565419,0.652298,0.668408,0.662402,0.052414,0.568966,0.6578,0.690398,0.65272
0.062369,0.574626,0.663371,0.680465,0.672161,0.056348,0.544065,0.637106,0.661929,0.66425
0.059266,0.584033,0.669559,0.682472,0.676314,0.053688,0.559591,0.648682,0.689593,0.646591
0.062549,0.570013,0.658669,0.671796,0.667807,0.059492,0.53869,0.630182,0.69036,0.621416
0.058901,0.57749,0.66281,0.6747,0.670108,0.051857,0.564328,0.654364,0.690637,0.65839
0.057877,0.585162,0.670854,0.679645,0.679367,0.057651,0.552269,0.645368,0.693452,0.642819
0.056672,0.59097,0.676105,0.683531,0.683992,0.054104,0.565526,0.65994,0.705364,0.645043
0.056363,0.590623,0.676408,0.685787,0.685241,0.050767,0.577751,0.669867,0.705142,0.661244
0.055706,0.596711,0.681592,0.690239,0.688992,0.05357,0.574874,0.667526,0.708341,0.655777
0.055331,0.593479,0.678035,0.685221,0.687346,0.054668,0.55614,0.64936,0.716827,0.625864
0.054349,0.596778,0.680738,0.689467,0.687421,0.050413,0.57573,0.667345,0.70726,0.661323
0.053939,0.600375,0.684269,0.693046,0.690324,0.052234,0.563455,0.649981,0.703018,0.640918
0.054197,0.599224,0.683656,0.691423,0.690528,0.049827,0.581881,0.670596,0.692976,0.675969
0.053069,0.602649,0.685598,0.694369,0.690588,0.053225,0.578943,0.672444,0.697173,0.670578
0.052508,0.604943,0.688255,0.696589,0.695959,0.052552,0.572216,0.664645,0.697678,0.664612
0.052892,0.601985,0.68539,0.694614,0.693543,0.051592,0.576601,0.668153,0.718027,0.652105
0.051942,0.607089,0.690152,0.699312,0.695457,0.048654,0.586766,0.676272,0.712353,0.669399
0.051708,0.610109,0.692473,0.700863,0.699053,0.049896,0.58625,0.67763,0.706822,0.67324
0.051332,0.610263,0.69263,0.700826,0.700234,0.053755,0.558196,0.647529,0.696454,0.642746
0.050951,0.608957,0.691335,0.698248,0.697365,0.054789,0.571451,0.665973,0.691627,0.670541
0.052076,0.607036,0.690159,0.699863,0.697479,0.055965,0.5695,0.665814,0.707935,0.656129
0.050892,0.611297,0.693431,0.702013,0.699186,0.049672,0.578331,0.665436,0.709059,0.658724
0.050648,0.614047,0.696834,0.705541,0.702254,0.049407,0.582864,0.672407,0.700395,0.670349
0.049858,0.61374,0.695582,0.703607,0.702488,0.049347,0.590619,0.680832,0.7206,0.674276
0.049316,0.612064,0.692991,0.703648,0.697983,0.051615,0.579162,0.671952,0.720651,0.654795
0.04892,0.619965,0.701379,0.708416,0.706495,0.052386,0.582289,0.676645,0.700265,0.684142
0.049182,0.614517,0.696469,0.70862,0.701566,0.050155,0.591104,0.683085,0.723433,0.671782
0.048573,0.62045,0.70189,0.716125,0.705961,0.049385,0.584376,0.674389,0.709996,0.675376
0.046989,0.569114,0.657232,0.680611,0.654855
