loss,jac,f1,prec,rec,val_loss,val_jac,val_f1,val_prec,val_rec
0.27805,0.061825,0.107135,0.186679,0.169993,0.249312,0.105551,0.161559,0.250299,0.221972
0.206841,0.215558,0.300723,0.363698,0.356678,0.133986,0.368496,0.456204,0.481511,0.472813
0.1317,0.454793,0.546725,0.548758,0.573986,0.079129,0.509045,0.596545,0.596627,0.615506
0.097315,0.499198,0.586068,0.580432,0.608803,0.070271,0.507784,0.596118,0.609815,0.598568
0.084643,0.523819,0.607569,0.601143,0.626007,0.062198,0.527833,0.611601,0.628285,0.604171
0.078677,0.529154,0.610818,0.604422,0.627586,0.064534,0.530015,0.614876,0.626338,0.61488
0.075895,0.532315,0.613384,0.607194,0.630575,0.059412,0.544277,0.626223,0.617067,0.645005
0.071769,0.539838,0.618368,0.611744,0.63307,0.060289,0.536747,0.619363,0.620897,0.633706
0.069998,0.543135,0.621662,0.623525,0.635439,0.064349,0.517538,0.60326,0.6494,0.628393
0.067546,0.558596,0.642846,0.681551,0.648929,0.055714,0.552692,0.636926,0.686583,0.641551
0.067973,0.567836,0.655366,0.676928,0.661818,0.055653,0.551134,0.638271,0.696983,0.630988
0.065973,0.568487,0.65465,0.67045,0.661239,0.053989,0.56222,0.647806,0.685844,0.654234
0.065439,0.578804,0.666824,0.681628,0.675395,0.0567,0.551879,0.640331,0.686423,0.628686
0.064549,0.578416,0.665573,0.680879,0.674597,0.054716,0.564794,0.655731,0.69326,0.648734
0.063156,0.582929,0.670085,0.68168,0.678602,0.055268,0.566121,0.656041,0.698442,0.654633
0.062754,0.585508,0.672148,0.683511,0.680442,0.056952,0.562842,0.654072,0.697223,0.64865
0.062249,0.588346,0.674828,0.685828,0.684185,0.053953,0.575061,0.668473,0.701937,0.659086
0.061499,0.588449,0.67452,0.687195,0.681627,0.059648,0.556755,0.654454,0.710764,0.645795
0.061411,0.58927,0.674924,0.686451,0.681616,0.057174,0.558765,0.65199,0.715137,0.641843
0.06098,0.591089,0.677326,0.690717,0.683989,0.057066,0.556876,0.654695,0.696412,0.656433
0.060335,0.590887,0.675549,0.686111,0.683102,0.053793,0.583339,0.680528,0.709678,0.676671
0.059609,0.592974,0.677923,0.689988,0.684205,0.056089,0.563216,0.658899,0.716335,0.650934
0.059721,0.596745,0.681893,0.693548,0.689206,0.055682,0.571973,0.669264,0.702541,0.670407
0.05855,0.599557,0.684063,0.696073,0.688898,0.052488,0.585083,0.679223,0.717385,0.67376
0.058657,0.598146,0.682521,0.692726,0.689749,0.052643,0.586617,0.682043,0.713058,0.677419
0.058382,0.598683,0.683044,0.69259,0.690077,0.059352,0.555748,0.653991,0.710289,0.642721
0.057933,0.600665,0.684698,0.694887,0.689196,0.055243,0.581339,0.678664,0.717659,0.667667
0.057317,0.605784,0.690196,0.701259,0.694518,0.052262,0.583323,0.677605,0.710519,0.667724
0.057439,0.607895,0.692217,0.702759,0.69792,0.058083,0.574742,0.670744,0.678708,0.687152
0.057444,0.607082,0.691691,0.703529,0.695801,0.051709,0.58238,0.672871,0.721463,0.664701
0.056653,0.606432,0.689855,0.701584,0.695686,0.054906,0.578481,0.672698,0.722086,0.657479
0.056197,0.607425,0.69114,0.701856,0.695427,0.051748,0.588512,0.68071,0.720178,0.672556
0.056425,0.609357,0.693536,0.703135,0.697371,0.053257,0.577404,0.668228,0.718948,0.661073
0.055883,0.611525,0.695456,0.706634,0.698768,0.052254,0.595055,0.688724,0.710083,0.69159
0.055454,0.612639,0.695469,0.707162,0.69919,0.05314,0.586326,0.679154,0.715655,0.674007
0.055392,0.612144,0.694705,0.706592,0.698281,0.052657,0.585212,0.676616,0.720888,0.667483
0.054701,0.612075,0.693995,0.706406,0.697075,0.056279,0.583285,0.678499,0.718994,0.667817
0.055071,0.609218,0.692245,0.704892,0.696829,0.054101,0.581276,0.672404,0.712911,0.67096
0.054174,0.618585,0.70115,0.712894,0.704636,0.05295,0.596783,0.690863,0.709037,0.690672
0.054393,0.614008,0.696301,0.710714,0.700325,0.052482,0.593577,0.686631,0.724038,0.67767
0.052215,0.574843,0.663851,0.688485,0.660358
