loss,jac,f1,prec,rec,val_loss,val_jac,val_f1,val_prec,val_rec
0.283224,0.07191,0.123471,0.193655,0.169612,0.262959,0.096835,0.153001,0.272594,0.23051
0.177319,0.336215,0.416764,0.477354,0.467952,0.123404,0.4087,0.492712,0.53419,0.499315
0.111375,0.481971,0.570191,0.568151,0.594307,0.078903,0.503179,0.592462,0.601108,0.605698
0.089322,0.512416,0.597422,0.590484,0.61963,0.065347,0.53339,0.617184,0.615684,0.626517
0.080068,0.529022,0.610485,0.603544,0.628437,0.070837,0.500321,0.589342,0.631149,0.572356
0.075394,0.533837,0.613509,0.606815,0.629812,0.067772,0.512616,0.599894,0.630087,0.588521
0.072639,0.538623,0.618239,0.635742,0.635147,0.067429,0.508012,0.596613,0.663514,0.579999
0.069023,0.54542,0.62693,0.659353,0.638456,0.058029,0.55572,0.648264,0.672821,0.654787
0.067509,0.566273,0.654687,0.672487,0.663981,0.055236,0.558998,0.64908,0.681018,0.65424
0.065684,0.573223,0.660581,0.669323,0.670693,0.055249,0.567401,0.660899,0.688289,0.659811
0.064755,0.578932,0.666564,0.676938,0.675198,0.058383,0.539824,0.629153,0.696329,0.618381
0.064046,0.573339,0.659298,0.668595,0.667227,0.054826,0.568781,0.659693,0.678124,0.669817
0.06315,0.58015,0.66712,0.675798,0.67713,0.057851,0.554869,0.650092,0.682961,0.659074
0.062386,0.58477,0.671482,0.682801,0.678884,0.064943,0.541119,0.640581,0.693362,0.630696
0.062004,0.584752,0.67191,0.681806,0.681767,0.054707,0.572393,0.666537,0.695571,0.660626
0.061622,0.585122,0.67127,0.680209,0.680495,0.054614,0.566491,0.658372,0.707509,0.650214
0.059972,0.592007,0.677816,0.687459,0.686021,0.051713,0.572764,0.66126,0.712913,0.649198
0.059865,0.589789,0.674737,0.687159,0.682434,0.065737,0.541477,0.643021,0.678408,0.646637
0.059875,0.593714,0.679156,0.688889,0.686894,0.052203,0.566879,0.652507,0.71353,0.640102
0.05932,0.597245,0.68375,0.695573,0.690547,0.051466,0.588883,0.683028,0.709318,0.684794
0.05853,0.59639,0.680563,0.690615,0.686054,0.052474,0.579535,0.67167,0.716581,0.667736
0.057874,0.596936,0.681399,0.694002,0.687974,0.053232,0.573171,0.665106,0.680363,0.680167
0.057883,0.601262,0.686456,0.697239,0.693893,0.052618,0.58275,0.677559,0.716584,0.666794
0.057136,0.600795,0.684628,0.696204,0.689543,0.052034,0.582629,0.675409,0.709641,0.673628
0.056713,0.601056,0.683714,0.694822,0.689377,0.052751,0.570065,0.657056,0.710884,0.652257
0.056968,0.603463,0.687146,0.697483,0.693452,0.050434,0.589213,0.680865,0.712807,0.672104
0.0569,0.601768,0.685621,0.696325,0.691098,0.053028,0.58813,0.683466,0.69608,0.691689
0.055927,0.609791,0.693706,0.703423,0.699487,0.051546,0.574801,0.661988,0.719458,0.658579
0.055535,0.611011,0.694956,0.705064,0.699372,0.051557,0.590993,0.683884,0.709961,0.684574
0.05544,0.60827,0.691882,0.701407,0.696813,0.051858,0.582959,0.672964,0.708634,0.668292
0.054939,0.60919,0.692539,0.704136,0.696859,0.053057,0.58922,0.682974,0.725183,0.668776
0.054263,0.608491,0.691013,0.697044,0.697209,0.060379,0.563922,0.663089,0.712797,0.648125
0.053956,0.612255,0.694617,0.702699,0.699713,0.054421,0.577506,0.669145,0.708552,0.669762
0.053487,0.614537,0.697071,0.708655,0.70204,0.051959,0.581451,0.670064,0.719454,0.664273
0.052788,0.619131,0.700674,0.710113,0.704479,0.055177,0.572247,0.663346,0.706814,0.66239
0.05297,0.616473,0.698546,0.708519,0.704459,0.05365,0.590202,0.684326,0.715103,0.680491
0.053319,0.570355,0.661397,0.678336,0.655231
