loss,jac,f1,prec,rec,val_loss,val_jac,val_f1,val_prec,val_rec
0.274461,0.073424,0.124396,0.139541,0.156856,0.259602,0.088002,0.141523,0.139813,0.179851
0.190148,0.24069,0.322893,0.310615,0.374242,0.143181,0.311132,0.421791,0.501345,0.464057
0.124537,0.477405,0.569332,0.56604,0.593715,0.082069,0.519072,0.605585,0.603604,0.620288
0.09727,0.503386,0.589656,0.582115,0.61398,0.064398,0.541861,0.623961,0.62778,0.625867
0.083576,0.528043,0.610934,0.603744,0.629399,0.066979,0.522362,0.608617,0.614518,0.620769
0.077369,0.534494,0.614823,0.607846,0.630971,0.104221,0.39881,0.489696,0.614262,0.470693
0.07428,0.534376,0.614118,0.607091,0.63133,0.062955,0.524917,0.610248,0.626293,0.610061
0.070944,0.540761,0.61875,0.612646,0.63349,0.057979,0.542752,0.624163,0.627035,0.633013
0.069166,0.542452,0.620291,0.620804,0.633727,0.056721,0.545503,0.630605,0.686222,0.631992
0.066749,0.567626,0.653716,0.679016,0.660265,0.056282,0.558782,0.648703,0.712422,0.631032
0.066679,0.574311,0.662611,0.675083,0.6704,0.070989,0.495628,0.586955,0.698449,0.575276
0.065096,0.571682,0.658541,0.671286,0.665816,0.054441,0.56858,0.65751,0.691249,0.661798
0.064894,0.579218,0.667456,0.678073,0.677074,0.05452,0.568321,0.659973,0.691815,0.661338
0.063824,0.582352,0.670208,0.679566,0.679393,0.060821,0.534809,0.626457,0.702916,0.618044
0.062641,0.582642,0.669495,0.679682,0.678368,0.054278,0.560414,0.646564,0.704486,0.640104
0.062297,0.589159,0.676363,0.685892,0.684753,0.066585,0.518204,0.608499,0.704073,0.59295
0.06137,0.590326,0.676383,0.68786,0.683902,0.052995,0.565054,0.655067,0.712638,0.641341
0.061471,0.587905,0.673865,0.683012,0.680944,0.065193,0.534931,0.630451,0.703968,0.620801
0.06104,0.593087,0.67871,0.68994,0.685139,0.056072,0.55604,0.647313,0.725153,0.625391
0.060671,0.592002,0.677964,0.691238,0.684584,0.052262,0.582066,0.674564,0.7027,0.676957
0.060005,0.595372,0.680826,0.691452,0.685891,0.052632,0.578364,0.671605,0.702095,0.673462
0.05973,0.593195,0.6784,0.688809,0.685574,0.054898,0.560656,0.650183,0.715769,0.637671
0.059345,0.597993,0.683201,0.694484,0.689336,0.053231,0.580455,0.673722,0.708408,0.668272
0.05873,0.600442,0.685578,0.698108,0.689832,0.051183,0.584529,0.673898,0.712361,0.667605
0.058548,0.603743,0.688272,0.698192,0.694145,0.055453,0.568068,0.661715,0.713651,0.645546
0.058113,0.605313,0.690311,0.700861,0.695008,0.086091,0.475137,0.57446,0.677982,0.558353
0.057735,0.605671,0.691112,0.701664,0.695985,0.053799,0.585468,0.67937,0.704596,0.678057
0.057011,0.605629,0.689394,0.701291,0.695848,0.053464,0.582482,0.675535,0.72117,0.66275
0.056987,0.610593,0.694304,0.7047,0.698192,0.052696,0.582053,0.673666,0.71175,0.667242
0.057061,0.603146,0.686926,0.698385,0.691763,0.063374,0.540872,0.631457,0.70897,0.616768
0.056891,0.607793,0.691423,0.701481,0.69751,0.054465,0.571388,0.660943,0.726316,0.647796
0.055554,0.612146,0.695368,0.704138,0.698625,0.052961,0.577225,0.665691,0.714861,0.660708
0.055625,0.615128,0.698191,0.708177,0.702967,0.053861,0.576393,0.666373,0.721469,0.660823
0.055252,0.612764,0.696019,0.707202,0.699721,0.052876,0.582424,0.671929,0.712837,0.664538
0.054962,0.617242,0.700897,0.712134,0.703777,0.052937,0.579297,0.668098,0.711937,0.666319
0.052368,0.573001,0.662375,0.686253,0.655431
