loss,jac,f1,prec,rec,val_loss,val_jac,val_f1,val_prec,val_rec
0.26118,0.108239,0.180237,0.20794,0.209855,0.231083,0.187839,0.257958,0.304919,0.322051
0.155791,0.379997,0.472822,0.494515,0.514412,0.095452,0.466095,0.558193,0.566741,0.594644
0.104611,0.489211,0.578523,0.574594,0.604518,0.071586,0.514205,0.601478,0.59942,0.621627
0.088486,0.507522,0.592529,0.585578,0.616618,0.062604,0.533538,0.617383,0.617338,0.62881
0.078493,0.529035,0.610815,0.607235,0.629772,0.058521,0.54278,0.624917,0.62942,0.631237
0.072384,0.537781,0.619561,0.655122,0.632907,0.062335,0.532071,0.620986,0.693092,0.617517
0.069275,0.547938,0.634378,0.661085,0.642583,0.057574,0.550657,0.638039,0.666726,0.644707
0.065745,0.56768,0.655588,0.672019,0.664585,0.059786,0.557384,0.653057,0.693271,0.647865
0.064702,0.577408,0.666486,0.681231,0.675975,0.054038,0.567032,0.658728,0.680731,0.665409
0.062101,0.585443,0.672069,0.682544,0.682425,0.054403,0.568589,0.659655,0.715471,0.646618
0.062556,0.584226,0.672151,0.683637,0.68038,0.056358,0.550885,0.640596,0.712524,0.623995
0.061007,0.581631,0.6674,0.677208,0.67537,0.050431,0.585847,0.676003,0.711164,0.675451
0.059738,0.592228,0.678648,0.688017,0.687571,0.058112,0.549936,0.641916,0.708016,0.633315
0.058519,0.597603,0.683436,0.691224,0.692282,0.055467,0.5646,0.656376,0.713143,0.648212
0.057899,0.598083,0.683906,0.693775,0.692694,0.056526,0.564297,0.658638,0.714735,0.646051
0.057643,0.602815,0.688172,0.694876,0.697442,0.051967,0.585087,0.677831,0.72504,0.663172
0.056794,0.598852,0.682943,0.692189,0.690307,0.051432,0.57966,0.671902,0.703686,0.664767
0.056415,0.598991,0.68279,0.693862,0.689671,0.073008,0.513292,0.614772,0.699759,0.592345
0.056351,0.605674,0.690066,0.69901,0.696479,0.050398,0.58491,0.676088,0.721768,0.666494
0.05588,0.608674,0.69289,0.703153,0.698627,0.055567,0.573065,0.669147,0.708283,0.664447
0.05545,0.605643,0.689004,0.699562,0.694182,0.050122,0.590831,0.683127,0.725231,0.670295
0.055094,0.607157,0.69026,0.700186,0.695713,0.050659,0.589354,0.681492,0.720917,0.674406
0.055279,0.611022,0.695156,0.7041,0.702913,0.053526,0.56957,0.660478,0.727412,0.640508
0.054217,0.612671,0.695788,0.706029,0.699745,0.052054,0.581599,0.674719,0.728927,0.658283
0.0542,0.609262,0.691156,0.701335,0.697233,0.049849,0.592973,0.684695,0.715116,0.681082
0.05403,0.609163,0.691764,0.702891,0.696851,0.05356,0.581143,0.676321,0.723911,0.660992
0.053749,0.609938,0.691652,0.703185,0.698129,0.049618,0.602905,0.696787,0.730466,0.690805
0.053678,0.610033,0.692602,0.707781,0.697834,0.050836,0.588983,0.680323,0.704646,0.681233
0.053737,0.615748,0.698727,0.709651,0.703906,0.04987,0.589013,0.680179,0.714801,0.680693
0.053502,0.613295,0.695989,0.709791,0.699665,0.050321,0.588001,0.678189,0.73874,0.6645
0.052691,0.617223,0.699436,0.712433,0.702905,0.05094,0.588834,0.67942,0.746843,0.667071
0.052609,0.6152,0.696998,0.710589,0.700653,0.048265,0.603441,0.694506,0.735314,0.683833
0.052559,0.619269,0.701345,0.717475,0.704087,0.049071,0.592382,0.682604,0.734389,0.679667
0.052247,0.614409,0.695383,0.711818,0.698415,0.050597,0.60459,0.697008,0.730306,0.694419
0.052016,0.620254,0.701904,0.716592,0.704719,0.049306,0.594471,0.685523,0.724394,0.681422
0.052053,0.618389,0.699733,0.715889,0.702759,0.048989,0.596434,0.686829,0.741882,0.677638
0.051759,0.619665,0.700583,0.716216,0.703044,0.048531,0.608595,0.700503,0.745107,0.689408
0.051695,0.616247,0.69798,0.717882,0.700337,0.049399,0.59839,0.691151,0.749066,0.67782
0.051259,0.62587,0.707681,0.725501,0.711234,0.047793,0.615279,0.709808,0.7382,0.704627
0.051339,0.623528,0.705554,0.723563,0.707742,0.049356,0.604242,0.697626,0.750474,0.684548
0.051138,0.62108,0.702372,0.720466,0.705038,0.051009,0.593723,0.687818,0.743941,0.673708
0.050903,0.625081,0.706685,0.72733,0.709548,0.049808,0.59901,0.691155,0.743116,0.67949
0.051042,0.621689,0.703819,0.721714,0.706565,0.048163,0.607827,0.70069,0.750368,0.687928
0.050688,0.627296,0.708576,0.723911,0.711336,0.048981,0.60323,0.695762,0.745088,0.683938
0.050896,0.620504,0.70214,0.720908,0.705406,0.050371,0.599588,0.692921,0.744075,0.678743
0.050619,0.631065,0.712961,0.730295,0.713661,0.048498,0.600748,0.691687,0.745017,0.683488
0.050129,0.62725,0.708898,0.727711,0.711053,0.049732,0.602718,0.695991,0.742851,0.684969
0.050083,0.6264,0.707574,0.725991,0.709171,0.048747,0.606467,0.698824,0.740896,0.688889
0.050696,0.630308,0.713011,0.731304,0.715523,0.048184,0.615459,0.708951,0.746825,0.698936
0.047142,0.595205,0.685068,0.706668,0.678832
