loss,jac,f1,prec,rec,val_loss,val_jac,val_f1,val_prec,val_rec
0.285682,0.081754,0.141607,0.163577,0.168128,0.264279,0.118286,0.185263,0.223601,0.239599
0.187132,0.349726,0.44299,0.454205,0.490415,0.134708,0.479026,0.570679,0.574449,0.585619
0.14242,0.482686,0.572792,0.566845,0.597067,0.115352,0.516764,0.604032,0.601426,0.61894
0.12994,0.505349,0.591271,0.584322,0.613235,0.109338,0.535748,0.619516,0.628994,0.615596
0.123299,0.526395,0.609117,0.601835,0.627508,0.108598,0.530516,0.615216,0.639783,0.601143
0.119253,0.535972,0.616337,0.609066,0.632229,0.114915,0.507119,0.595851,0.635787,0.577919
0.117502,0.537178,0.616542,0.609373,0.632642,0.108137,0.533525,0.618163,0.62587,0.623892
0.114704,0.542216,0.619884,0.612504,0.635695,0.105504,0.542295,0.623901,0.622927,0.63866
0.113463,0.549362,0.628009,0.64051,0.641071,0.113768,0.500216,0.586532,0.639436,0.597742
0.111585,0.560498,0.642454,0.674764,0.648804,0.104566,0.559842,0.647661,0.684851,0.644308
0.11314,0.559255,0.64519,0.668666,0.653849,0.108628,0.537273,0.629494,0.684083,0.622521
0.110679,0.567924,0.651943,0.670071,0.656972,0.10234,0.570589,0.65507,0.689163,0.657696
0.109796,0.581066,0.666384,0.682203,0.673735,0.111269,0.528231,0.61807,0.680421,0.615974
0.109119,0.583638,0.668462,0.684723,0.675492,0.108443,0.544717,0.637314,0.69637,0.628694
0.108604,0.583821,0.668855,0.685246,0.67551,0.103398,0.557931,0.641674,0.703986,0.633423
0.107881,0.591302,0.675565,0.690076,0.681484,0.103249,0.580008,0.674075,0.69655,0.679964
0.107774,0.586692,0.670906,0.687174,0.677528,0.101107,0.577886,0.666014,0.71853,0.653353
0.106936,0.592497,0.676288,0.690835,0.680497,0.106893,0.560201,0.652568,0.70425,0.646723
0.107304,0.593971,0.677748,0.692573,0.682197,0.107802,0.546782,0.635343,0.707527,0.62379
0.106736,0.597772,0.682091,0.697671,0.687466,0.103222,0.587061,0.682211,0.705459,0.683942
0.105907,0.599052,0.682471,0.698519,0.68688,0.102611,0.586922,0.682557,0.695671,0.6966
0.10584,0.600344,0.684324,0.697321,0.689562,0.127233,0.493995,0.597747,0.67842,0.590413
0.105711,0.602512,0.686377,0.700525,0.692345,0.102522,0.573511,0.662199,0.722581,0.651365
0.105056,0.602128,0.684998,0.700485,0.688437,0.101332,0.58947,0.68175,0.705132,0.688907
0.104799,0.603361,0.685337,0.699541,0.689948,0.104564,0.581551,0.678441,0.702934,0.677309
0.104389,0.610807,0.693525,0.707274,0.697812,0.106371,0.565342,0.660677,0.710565,0.650883
0.104159,0.608534,0.691088,0.704343,0.694457,0.103003,0.584672,0.677062,0.722341,0.666816
0.103777,0.6119,0.693833,0.708393,0.696153,0.101443,0.595001,0.68843,0.718136,0.681782
0.103485,0.618291,0.700823,0.713737,0.703743,0.102362,0.59649,0.689816,0.695941,0.703228
0.103551,0.614022,0.695924,0.707874,0.698689,0.102448,0.573974,0.661402,0.726359,0.650886
0.102913,0.616103,0.69764,0.711209,0.702205,0.102268,0.592061,0.684517,0.725813,0.674298
0.102754,0.620254,0.702118,0.713962,0.705625,0.100535,0.597848,0.68866,0.726918,0.679677
0.102554,0.619075,0.700538,0.711595,0.703928,0.102903,0.577325,0.666944,0.715959,0.667574
0.102326,0.620439,0.702969,0.715739,0.705567,0.101563,0.5997,0.69274,0.718946,0.687733
0.101857,0.620166,0.700791,0.712545,0.702977,0.10209,0.584157,0.6734,0.719626,0.669161
0.102059,0.621798,0.702425,0.715639,0.705369,0.100854,0.599434,0.691587,0.714153,0.69189
0.101103,0.626526,0.706308,0.715206,0.710238,0.10336,0.588851,0.681822,0.725836,0.667949
0.101582,0.621644,0.702793,0.715226,0.705066,0.101922,0.589882,0.679194,0.723008,0.672057
0.100867,0.629205,0.709768,0.722292,0.713022,0.101739,0.600127,0.691328,0.725715,0.683806
0.10073,0.627037,0.706406,0.719977,0.709067,0.103067,0.594231,0.687069,0.715963,0.684059
0.100221,0.630047,0.709699,0.72231,0.712211,0.102925,0.596868,0.689624,0.721775,0.682036
0.10027,0.631181,0.711925,0.721812,0.717075,0.103381,0.58692,0.677252,0.726468,0.668528
0.100312,0.579505,0.666439,0.681326,0.660966
