loss,jac,f1,prec,rec,val_loss,val_jac,val_f1,val_prec,val_rec
0.300039,0.058771,0.104746,0.174459,0.139181,0.275563,0.06449,0.114598,0.243532,0.155568
0.185553,0.339129,0.4205,0.466199,0.460252,0.125579,0.406098,0.490779,0.523352,0.51083
0.124103,0.473348,0.560243,0.5605,0.582825,0.087078,0.502769,0.590251,0.588946,0.601661
0.095289,0.510062,0.594553,0.590471,0.612548,0.067613,0.531533,0.615222,0.615853,0.620913
0.081739,0.528894,0.611611,0.605514,0.628456,0.068487,0.514285,0.602853,0.618716,0.601732
0.075004,0.534206,0.615092,0.627693,0.630014,0.096712,0.436459,0.529868,0.62178,0.527631
0.072435,0.540894,0.626962,0.653306,0.637495,0.057667,0.555235,0.643095,0.661221,0.647165
0.068801,0.560338,0.647261,0.665099,0.657687,0.056869,0.567395,0.659379,0.677386,0.662564
0.067775,0.570054,0.658698,0.674329,0.668718,0.071274,0.511957,0.603318,0.646641,0.619198
0.065393,0.579833,0.666249,0.677432,0.674177,0.056206,0.570201,0.662537,0.687109,0.667098
0.066818,0.575743,0.664128,0.675216,0.673955,0.05974,0.540887,0.634107,0.700419,0.623076
0.06528,0.571169,0.657166,0.668412,0.666546,0.05426,0.571326,0.663243,0.691711,0.668794
0.063417,0.586682,0.673723,0.68147,0.683331,0.054997,0.575776,0.66788,0.692562,0.669288
0.062814,0.586915,0.673226,0.683473,0.684009,0.067883,0.535766,0.633619,0.68925,0.616432
0.062552,0.584884,0.671686,0.680521,0.68115,0.056997,0.554796,0.645055,0.70103,0.643726
0.061698,0.591526,0.677225,0.687927,0.686618,0.061121,0.547329,0.641113,0.709468,0.625057
0.06135,0.588884,0.673804,0.685863,0.681311,0.052518,0.592188,0.686171,0.706206,0.689834
0.060787,0.593277,0.67834,0.687308,0.687627,0.067631,0.537186,0.635214,0.690297,0.627896
0.060713,0.593941,0.67839,0.687982,0.687385,0.055795,0.567702,0.659648,0.708298,0.657852
0.060198,0.596455,0.682131,0.694471,0.690475,0.052699,0.592596,0.687391,0.70184,0.699408
0.059802,0.593283,0.677265,0.688839,0.68429,0.052971,0.590915,0.685124,0.710836,0.686763
0.059498,0.59504,0.679561,0.690889,0.686192,0.057283,0.572718,0.6689,0.710765,0.661867
0.058947,0.599419,0.683439,0.695905,0.690331,0.053418,0.580745,0.673904,0.713718,0.671186
0.058568,0.601744,0.685826,0.700647,0.691129,0.068171,0.54116,0.640828,0.703617,0.629413
0.058272,0.603016,0.686716,0.696412,0.693303,0.054535,0.580334,0.674099,0.721749,0.66379
0.057689,0.605751,0.689695,0.702126,0.695178,0.059596,0.567492,0.663924,0.707903,0.654716
0.058484,0.60111,0.686332,0.699659,0.693474,0.052109,0.593795,0.688305,0.708297,0.689756
0.057398,0.607567,0.691614,0.70511,0.698938,0.056464,0.568937,0.663924,0.719985,0.655276
0.057121,0.60654,0.690911,0.708051,0.69457,0.053674,0.586465,0.678201,0.705363,0.680312
0.057383,0.607064,0.69182,0.705015,0.697724,0.056124,0.571538,0.665137,0.705701,0.662489
0.056403,0.612109,0.696338,0.708113,0.702083,0.053433,0.595146,0.69006,0.717314,0.684726
0.055916,0.61017,0.693506,0.706028,0.699404,0.051881,0.597123,0.69038,0.714114,0.692495
0.056039,0.612746,0.696838,0.712275,0.702004,0.052292,0.592993,0.685923,0.728861,0.678708
0.055662,0.613975,0.698243,0.714971,0.702805,0.052871,0.598124,0.692917,0.707594,0.699774
0.055226,0.616412,0.699578,0.715207,0.704072,0.056261,0.573381,0.667557,0.719293,0.662383
0.055158,0.613648,0.696802,0.712715,0.700989,0.052971,0.597546,0.69272,0.714367,0.69544
0.054687,0.614918,0.696807,0.711989,0.700782,0.056416,0.588667,0.683695,0.719432,0.671847
0.054384,0.617204,0.700878,0.717869,0.70494,0.055012,0.579268,0.670592,0.715982,0.665617
0.053932,0.621132,0.704336,0.720383,0.70996,0.053096,0.598691,0.69301,0.712063,0.692729
0.054058,0.618607,0.700934,0.717506,0.70487,0.054212,0.587974,0.680676,0.710339,0.682241
0.053106,0.623225,0.705554,0.721617,0.709641,0.058286,0.57859,0.67579,0.710584,0.67171
0.053166,0.626385,0.709473,0.724514,0.71449,0.057681,0.582201,0.676139,0.721005,0.662604
0.053758,0.558616,0.648032,0.679183,0.637829
