loss,jac,f1,prec,rec,val_loss,val_jac,val_f1,val_prec,val_rec
0.269158,0.098495,0.167417,0.191337,0.20511,0.228502,0.175926,0.255935,0.266184,0.281193
0.163825,0.380488,0.477668,0.483974,0.511703,0.101098,0.46814,0.561286,0.576728,0.582654
0.106604,0.491748,0.579697,0.574211,0.605701,0.071908,0.517174,0.603494,0.597705,0.631235
0.087575,0.515373,0.599036,0.592352,0.621316,0.062071,0.536196,0.619525,0.616783,0.634047
0.077286,0.533487,0.616436,0.637879,0.631391,0.062491,0.53849,0.6303,0.698401,0.622245
0.072099,0.550408,0.637478,0.66088,0.649472,0.075241,0.499256,0.600388,0.685778,0.587819
0.069779,0.555377,0.644566,0.661439,0.6554,0.059146,0.530476,0.621087,0.655206,0.635206
0.065365,0.573267,0.661926,0.673527,0.673989,0.059723,0.558699,0.652458,0.664084,0.672421
0.064297,0.580845,0.670433,0.682588,0.680604,0.054199,0.568773,0.661078,0.697684,0.658002
0.062412,0.583625,0.671033,0.683689,0.681136,0.054765,0.568395,0.662361,0.700275,0.659238
0.064321,0.579057,0.668274,0.677804,0.678307,0.062577,0.53345,0.629151,0.693454,0.613236
0.061247,0.583031,0.669834,0.680659,0.678667,0.051364,0.578482,0.669762,0.706088,0.672803
0.059312,0.592907,0.679347,0.689587,0.688095,0.053183,0.570754,0.662762,0.701559,0.654849
0.058719,0.59441,0.681025,0.690544,0.690191,0.053732,0.575446,0.66832,0.716669,0.658396
0.057971,0.595273,0.68093,0.693073,0.689415,0.064385,0.526895,0.619862,0.7038,0.60532
0.057477,0.599922,0.684438,0.697578,0.692257,0.052445,0.574025,0.664892,0.719113,0.65167
0.056473,0.597426,0.680898,0.694276,0.689508,0.05027,0.581474,0.671042,0.71733,0.668821
0.056539,0.596722,0.681105,0.693908,0.689373,0.077995,0.500684,0.604081,0.688204,0.601846
0.056798,0.598274,0.682574,0.697275,0.689099,0.058671,0.555145,0.652606,0.709439,0.644669
0.055719,0.606233,0.69081,0.704073,0.695663,0.054618,0.57769,0.672296,0.686738,0.689676
0.055265,0.601807,0.684808,0.699144,0.688936,0.050689,0.597275,0.692602,0.727456,0.684225
0.054727,0.601974,0.685183,0.7009,0.689571,0.050937,0.584921,0.67926,0.713384,0.678949
0.054796,0.607121,0.690351,0.706431,0.695031,0.050919,0.574498,0.662507,0.718537,0.654499
0.054772,0.607602,0.691156,0.708261,0.695677,0.054737,0.577163,0.672039,0.716028,0.66145
0.054196,0.610526,0.693293,0.708628,0.698513,0.051766,0.580754,0.671879,0.701618,0.678062
0.053732,0.611372,0.69356,0.711031,0.697092,0.053329,0.574181,0.665781,0.716745,0.656439
0.053918,0.608786,0.691687,0.709881,0.695659,0.050739,0.592398,0.686204,0.702141,0.689976
0.053483,0.608303,0.690779,0.707936,0.695868,0.05719,0.562502,0.658132,0.710217,0.647926
0.052985,0.616858,0.699537,0.713997,0.703199,0.051766,0.590289,0.681019,0.718012,0.68088
0.05319,0.612489,0.695813,0.715902,0.698977,0.051128,0.580044,0.666884,0.731396,0.661924
0.052669,0.616502,0.699508,0.720929,0.703788,0.05461,0.574687,0.668253,0.737088,0.655562
0.052411,0.612221,0.694045,0.71422,0.697218,0.050261,0.587184,0.677987,0.729988,0.671098
0.052242,0.617406,0.699519,0.718527,0.701808,0.051913,0.592311,0.688048,0.714452,0.694149
0.052051,0.615365,0.697671,0.719749,0.70094,0.050286,0.600439,0.694308,0.732343,0.688834
0.051682,0.618533,0.700314,0.721707,0.700766,0.049359,0.588907,0.678653,0.732836,0.674494
0.051972,0.614993,0.697189,0.71853,0.699479,0.050152,0.598896,0.692223,0.723069,0.690903
0.051447,0.615938,0.69739,0.715272,0.699832,0.051582,0.589035,0.680155,0.725252,0.677545
0.051594,0.617262,0.699589,0.720324,0.701466,0.049913,0.581555,0.671153,0.730858,0.663561
0.051004,0.62534,0.708233,0.728053,0.710659,0.050212,0.594968,0.689159,0.739204,0.674991
0.050941,0.620162,0.701621,0.721871,0.703268,0.049613,0.597823,0.69125,0.731089,0.684815
0.050706,0.62393,0.706436,0.728708,0.707038,0.052985,0.59321,0.690305,0.726327,0.68343
0.051009,0.622651,0.704161,0.723442,0.706979,0.051004,0.590891,0.68515,0.732677,0.673274
0.050788,0.620748,0.703632,0.728389,0.703666,0.052351,0.587334,0.681601,0.740754,0.666665
0.050445,0.625144,0.707492,0.729056,0.711321,0.050056,0.600469,0.693687,0.736153,0.682909
0.050442,0.619303,0.700483,0.719655,0.704514,0.051004,0.592211,0.685664,0.733936,0.676256
0.046802,0.583683,0.67023,0.715535,0.664761
