loss,jac,f1,prec,rec,val_loss,val_jac,val_f1,val_prec,val_rec
0.288244,0.067457,0.112646,0.1056,0.158582,0.263468,0.08059,0.126562,0.115488,0.187543
0.196467,0.19734,0.271483,0.281645,0.332061,0.148798,0.237262,0.319564,0.306652,0.368879
0.13583,0.414302,0.512979,0.525421,0.540952,0.085163,0.515673,0.602649,0.589356,0.633971
0.095176,0.509213,0.594774,0.588747,0.616779,0.06364,0.53667,0.620182,0.624225,0.6234
0.08345,0.526784,0.609782,0.603383,0.629195,0.061313,0.539792,0.622613,0.632267,0.619376
0.077359,0.533487,0.613695,0.607052,0.630095,0.092967,0.442001,0.530725,0.622367,0.522032
0.075071,0.537874,0.61784,0.611218,0.633464,0.058941,0.54208,0.624544,0.627851,0.629124
0.072367,0.538649,0.617271,0.610719,0.633546,0.0604,0.534288,0.617036,0.616841,0.632433
0.070287,0.544229,0.62269,0.615817,0.637222,0.059606,0.529389,0.612564,0.619286,0.629124
0.068692,0.550818,0.628351,0.621839,0.641571,0.057114,0.546884,0.628004,0.634542,0.628514
0.072248,0.542948,0.623245,0.62239,0.639754,0.060917,0.530969,0.614431,0.650689,0.613047
0.067393,0.542954,0.620512,0.651185,0.631783,0.054717,0.554128,0.638365,0.692385,0.642591
0.066538,0.558421,0.643442,0.675343,0.649243,0.055527,0.560516,0.649804,0.688608,0.647924
0.065013,0.569711,0.656402,0.674633,0.662027,0.060159,0.549932,0.647071,0.700738,0.631183
0.0645,0.573502,0.661546,0.673576,0.671602,0.053588,0.585172,0.67954,0.698087,0.677994
0.063479,0.583818,0.670973,0.679916,0.680677,0.072874,0.512082,0.609615,0.692107,0.591394
0.062678,0.5858,0.673075,0.68109,0.681213,0.055288,0.568304,0.662251,0.701936,0.649619
0.062921,0.583931,0.670079,0.678487,0.679417,0.062319,0.541946,0.639083,0.67989,0.643131
0.062446,0.581862,0.667494,0.677952,0.675835,0.053692,0.575797,0.668029,0.704561,0.662594
0.061865,0.594253,0.681443,0.688558,0.690778,0.052914,0.580356,0.67432,0.690472,0.683467
0.061086,0.589275,0.674541,0.683434,0.682879,0.058479,0.568336,0.666091,0.691867,0.665556
0.060944,0.587644,0.673053,0.681334,0.681372,0.055084,0.566971,0.660586,0.703094,0.650977
0.060695,0.594617,0.679954,0.688239,0.688756,0.05483,0.584222,0.679544,0.71506,0.667242
0.059964,0.595082,0.67995,0.689342,0.685517,0.052289,0.582806,0.674051,0.709742,0.668294
0.059386,0.598499,0.683026,0.69074,0.692212,0.054,0.582536,0.677571,0.69984,0.678051
0.059325,0.597208,0.681745,0.691427,0.688672,0.064341,0.542166,0.640966,0.706503,0.621799
0.059479,0.595551,0.680261,0.686774,0.688253,0.056812,0.569435,0.664233,0.714109,0.651535
0.058536,0.602469,0.686712,0.695031,0.693937,0.05332,0.580104,0.673309,0.717478,0.660962
0.05817,0.607467,0.692405,0.699702,0.698855,0.055208,0.580116,0.674782,0.682957,0.6879
0.058208,0.602421,0.6868,0.695695,0.693091,0.054807,0.574642,0.667936,0.698339,0.666103
0.057574,0.606959,0.691294,0.698263,0.698923,0.054083,0.584838,0.67729,0.705749,0.675113
0.057162,0.605438,0.689349,0.696648,0.696041,0.053476,0.579266,0.670669,0.720874,0.657656
0.056853,0.609885,0.693943,0.705088,0.698863,0.054268,0.583972,0.678312,0.705809,0.68397
0.056711,0.610874,0.695189,0.710693,0.700783,0.053319,0.585911,0.677993,0.713617,0.67146
0.056036,0.608308,0.691469,0.703589,0.696146,0.057558,0.564858,0.657759,0.690897,0.668394
0.055719,0.55285,0.643022,0.658097,0.643761
