loss,jac,f1,prec,rec,val_loss,val_jac,val_f1,val_prec,val_rec
0.283572,0.078502,0.136001,0.182927,0.162695,0.252513,0.111089,0.17997,0.243445,0.202607
0.182044,0.347923,0.448728,0.464877,0.492761,0.124209,0.454865,0.548344,0.554234,0.593134
0.120913,0.483522,0.574718,0.568641,0.601832,0.08703,0.501243,0.590484,0.599099,0.608229
0.09527,0.506897,0.592578,0.585156,0.61678,0.072514,0.515582,0.60257,0.617751,0.607017
0.083968,0.526218,0.609401,0.601929,0.628887,0.062487,0.53455,0.617573,0.636858,0.608695
0.078267,0.530158,0.610702,0.60336,0.627416,0.082823,0.475508,0.568066,0.619519,0.555603
0.076044,0.528953,0.608748,0.601611,0.625702,0.059061,0.543544,0.62486,0.633589,0.624247
0.073238,0.53689,0.616287,0.615622,0.632672,0.057985,0.546218,0.629413,0.67199,0.639915
0.071461,0.549663,0.634507,0.671003,0.643067,0.060974,0.544854,0.63538,0.662875,0.654215
0.069678,0.564894,0.651962,0.672355,0.65883,0.055491,0.572275,0.662354,0.698106,0.657983
0.071987,0.558161,0.646825,0.660925,0.656978,0.062041,0.532783,0.625004,0.671119,0.628143
0.068624,0.566043,0.652396,0.66482,0.658866,0.05584,0.563391,0.652702,0.689972,0.659297
0.067355,0.576432,0.664174,0.673544,0.67235,0.060553,0.548761,0.642011,0.697908,0.631033
0.066855,0.576592,0.663715,0.672892,0.672545,0.062438,0.537533,0.629975,0.703908,0.615251
0.066042,0.580843,0.668232,0.67657,0.677263,0.056345,0.561494,0.652721,0.695522,0.64544
0.065614,0.584322,0.671634,0.681657,0.680675,0.054798,0.573256,0.662061,0.709824,0.654961
0.065776,0.577927,0.664053,0.674265,0.672274,0.054884,0.566106,0.656379,0.715669,0.642984
0.065885,0.581635,0.668646,0.679597,0.678466,0.05912,0.555491,0.649218,0.688904,0.651699
0.065424,0.579645,0.665393,0.672372,0.675626,0.057673,0.55327,0.63922,0.692968,0.643558
0.064873,0.588917,0.676446,0.685641,0.68399,0.054331,0.579198,0.670317,0.706364,0.668096
0.063485,0.589024,0.674365,0.682345,0.681885,0.067773,0.533706,0.632756,0.683749,0.627265
0.063118,0.588233,0.673608,0.683859,0.6803,0.056777,0.574317,0.670242,0.698096,0.671065
0.062999,0.593347,0.679417,0.689042,0.687159,0.056392,0.575632,0.670724,0.685469,0.680421
0.062388,0.595069,0.680697,0.69035,0.68708,0.054287,0.587296,0.680259,0.716179,0.671371
0.062032,0.594578,0.679286,0.688246,0.686484,0.054344,0.581767,0.674899,0.698102,0.678119
0.062058,0.596883,0.683102,0.692063,0.689838,0.056546,0.569255,0.663479,0.699815,0.657612
0.061565,0.598747,0.685056,0.695453,0.691645,0.055941,0.570957,0.661259,0.706523,0.656796
0.061291,0.598941,0.683826,0.692706,0.691196,0.054859,0.579109,0.668925,0.711212,0.66352
0.060935,0.603869,0.689982,0.698444,0.696511,0.055671,0.57934,0.670625,0.701016,0.672272
0.061237,0.599358,0.685489,0.694621,0.693286,0.056672,0.577391,0.670719,0.70238,0.674388
0.060326,0.605082,0.69078,0.699868,0.697845,0.05982,0.56591,0.65813,0.706464,0.651014
0.060543,0.598653,0.683109,0.692363,0.689243,0.054005,0.584666,0.678089,0.715982,0.669355
0.06007,0.606884,0.692409,0.703026,0.699226,0.056048,0.580054,0.674782,0.69448,0.680868
0.059772,0.604992,0.690375,0.702388,0.695078,0.060568,0.561347,0.656289,0.718333,0.64296
0.058885,0.610662,0.69518,0.706629,0.69952,0.058186,0.569962,0.662221,0.69607,0.664155
0.059236,0.604048,0.688425,0.700309,0.693068,0.054575,0.577696,0.668813,0.715914,0.66171
0.058409,0.608595,0.692645,0.708162,0.696927,0.05844,0.574426,0.668724,0.721873,0.654905
0.05818,0.608644,0.693508,0.709889,0.698403,0.054768,0.577716,0.667611,0.731251,0.653951
0.057524,0.61517,0.699531,0.712902,0.704167,0.055402,0.59405,0.689174,0.70273,0.69867
0.057642,0.615153,0.698908,0.714172,0.703637,0.057475,0.568812,0.659052,0.718533,0.658608
0.057124,0.617972,0.702035,0.721867,0.705279,0.059164,0.571356,0.666614,0.720747,0.655622
0.057103,0.615584,0.699815,0.717722,0.704724,0.05629,0.582207,0.674791,0.728183,0.662939
0.056567,0.561647,0.654106,0.680989,0.647349
