loss,jac,f1,prec,rec,val_loss,val_jac,val_f1,val_prec,val_rec
0.280121,0.065417,0.112984,0.139734,0.153611,0.266473,0.071877,0.115405,0.144011,0.165851
0.186719,0.31927,0.410936,0.446631,0.438743,0.121568,0.43279,0.523926,0.541625,0.543411
0.11029,0.478632,0.567084,0.578303,0.591352,0.073999,0.50554,0.593659,0.601809,0.609812
0.089529,0.50265,0.58896,0.596607,0.612398,0.06648,0.521806,0.60834,0.62166,0.607145
0.079527,0.521563,0.60544,0.625738,0.623703,0.061154,0.529163,0.614753,0.654264,0.613564
0.073873,0.531713,0.617249,0.647632,0.629814,0.068254,0.519423,0.609456,0.663134,0.601282
0.071413,0.541129,0.628408,0.652055,0.638351,0.057487,0.545208,0.630693,0.652739,0.639891
0.068367,0.554685,0.642492,0.667673,0.651409,0.055997,0.554564,0.642842,0.664854,0.654659
0.067214,0.566494,0.656045,0.675538,0.664916,0.058393,0.538483,0.627767,0.656832,0.639834
0.065208,0.571139,0.658475,0.675409,0.666015,0.054173,0.567106,0.658176,0.682356,0.656894
0.066774,0.566583,0.656085,0.670793,0.665375,0.054299,0.562814,0.653532,0.684928,0.648161
0.063745,0.570946,0.657724,0.670294,0.663636,0.054501,0.55841,0.644581,0.668985,0.655112
0.063442,0.577457,0.664948,0.680122,0.673321,0.055138,0.554345,0.642761,0.677962,0.640363
0.062079,0.579458,0.666004,0.679072,0.673616,0.078376,0.485797,0.585027,0.667437,0.567173
0.061582,0.579947,0.666714,0.678665,0.676472,0.053492,0.565265,0.655892,0.695228,0.645994
0.062034,0.582428,0.669347,0.682704,0.676378,0.058567,0.550674,0.642416,0.683724,0.636678
0.060828,0.582489,0.668317,0.680052,0.677141,0.052761,0.564728,0.654154,0.693489,0.650796
0.059776,0.585803,0.670936,0.68326,0.677692,0.077099,0.506371,0.609531,0.675199,0.599985
0.059873,0.584391,0.669425,0.680858,0.675893,0.051868,0.575968,0.662701,0.685345,0.666766
0.059895,0.590327,0.67646,0.687326,0.6837,0.054884,0.568656,0.661658,0.685938,0.66911
0.058918,0.590732,0.675808,0.68542,0.680934,0.054235,0.573109,0.666748,0.684633,0.674548
0.058371,0.590594,0.675784,0.686622,0.682462,0.051384,0.580821,0.673542,0.686287,0.684348
0.0579,0.597452,0.682989,0.692321,0.691727,0.052983,0.573281,0.665598,0.693117,0.664304
0.057593,0.595296,0.679639,0.689201,0.686458,0.053949,0.57014,0.662787,0.697369,0.656389
0.057005,0.596292,0.680023,0.687538,0.687034,0.056404,0.562442,0.656116,0.696457,0.647268
0.056711,0.599847,0.684142,0.694385,0.690977,0.064193,0.535111,0.633002,0.691706,0.618096
0.056593,0.596365,0.679814,0.688432,0.686503,0.052049,0.575858,0.665416,0.699475,0.662178
0.056384,0.59937,0.68224,0.691359,0.69008,0.052821,0.578227,0.672111,0.701898,0.665694
0.055945,0.60335,0.686809,0.696922,0.69346,0.051584,0.585686,0.678029,0.706255,0.671951
0.056265,0.599305,0.683135,0.692541,0.689708,0.050962,0.577984,0.667517,0.696527,0.661969
0.054924,0.608097,0.69185,0.701669,0.69786,0.053144,0.575042,0.664563,0.706459,0.655439
0.054657,0.605242,0.688444,0.694695,0.694689,0.050213,0.592319,0.684655,0.705784,0.6835
0.054686,0.607917,0.690905,0.698742,0.697383,0.052098,0.585849,0.676866,0.704878,0.676627
0.054059,0.608959,0.691825,0.700444,0.697072,0.052108,0.583643,0.675822,0.703798,0.674582
0.053658,0.610466,0.69284,0.701615,0.698295,0.052826,0.573082,0.662263,0.691406,0.669514
0.053492,0.611144,0.693969,0.706184,0.698898,0.051901,0.583826,0.675086,0.703321,0.676493
0.053247,0.610249,0.691835,0.704864,0.696964,0.052534,0.591203,0.684105,0.71158,0.67922
0.053062,0.611878,0.695017,0.710603,0.700718,0.052445,0.584989,0.67567,0.711846,0.671677
0.052435,0.618205,0.700496,0.71467,0.706118,0.051507,0.590462,0.681576,0.711593,0.68099
0.052243,0.615846,0.698543,0.712283,0.703398,0.053366,0.58407,0.675427,0.714071,0.671254
0.051722,0.61921,0.701615,0.716053,0.705848,0.054518,0.585697,0.67956,0.719705,0.670144
0.052001,0.620499,0.703571,0.717848,0.709983,0.052949,0.581577,0.671668,0.719145,0.663381
0.051108,0.574106,0.664091,0.685015,0.659409
