loss,jac,f1,prec,rec,val_loss,val_jac,val_f1,val_prec,val_rec
0.271554,0.078633,0.135922,0.236542,0.180266,0.252943,0.117956,0.189082,0.316596,0.25005
0.16714,0.373924,0.456538,0.489268,0.503829,0.105965,0.477405,0.566949,0.567466,0.593895
0.108813,0.490784,0.578886,0.573822,0.603771,0.072651,0.519865,0.606486,0.611805,0.61298
0.089683,0.507873,0.592626,0.585481,0.615555,0.065189,0.5244,0.609392,0.628917,0.605407
0.081087,0.525833,0.608706,0.60177,0.628006,0.067874,0.508167,0.595306,0.622816,0.589501
0.075385,0.535199,0.615194,0.608718,0.630689,0.087088,0.462101,0.554845,0.625181,0.532957
0.074866,0.534371,0.615696,0.609319,0.632156,0.072626,0.510149,0.598119,0.597072,0.625197
0.071334,0.539845,0.618487,0.611786,0.632989,0.055583,0.551537,0.631915,0.632608,0.636931
0.069707,0.541905,0.621841,0.637619,0.636193,0.060779,0.529436,0.619667,0.663357,0.622383
0.067274,0.563571,0.650527,0.672834,0.658095,0.058674,0.563456,0.661089,0.706843,0.642063
0.067189,0.568024,0.65723,0.666387,0.667595,0.059261,0.546109,0.640113,0.698681,0.625075
0.065526,0.569537,0.657106,0.665183,0.666568,0.05619,0.554207,0.647983,0.679382,0.665622
0.064913,0.576002,0.663951,0.672352,0.6759,0.057078,0.55463,0.646511,0.690619,0.645114
0.064376,0.579188,0.667807,0.674076,0.680053,0.062032,0.548288,0.642222,0.698221,0.635502
0.063706,0.580123,0.668225,0.674884,0.680305,0.05522,0.580824,0.677779,0.71274,0.666983
0.06251,0.588143,0.675826,0.682424,0.686785,0.053939,0.568706,0.657942,0.706649,0.644742
0.062353,0.587818,0.674305,0.681536,0.683941,0.053663,0.569555,0.662207,0.695466,0.65407
0.061652,0.586307,0.672081,0.678252,0.682152,0.06903,0.542407,0.646458,0.69118,0.644525
0.061485,0.589081,0.67544,0.684283,0.683199,0.054324,0.579396,0.672982,0.718452,0.662908
0.061179,0.59385,0.681,0.690085,0.688697,0.056191,0.577808,0.674524,0.671516,0.703284
0.060299,0.59409,0.679902,0.687359,0.688845,0.054082,0.591483,0.687991,0.721951,0.680144
0.060506,0.593148,0.680075,0.68832,0.687287,0.057541,0.580401,0.679076,0.708731,0.67455
0.060066,0.594508,0.681016,0.689728,0.688855,0.065494,0.54541,0.647587,0.694263,0.6426
0.059284,0.596983,0.682262,0.692296,0.689213,0.059225,0.569732,0.667327,0.705445,0.657927
0.058968,0.597317,0.681619,0.68989,0.689995,0.055544,0.585984,0.683206,0.71678,0.675926
0.058511,0.600327,0.685096,0.693605,0.692368,0.057175,0.579949,0.677773,0.724381,0.660949
0.058682,0.594497,0.678324,0.687495,0.685427,0.0545,0.582024,0.675376,0.708386,0.677686
0.058295,0.603515,0.688708,0.696652,0.696276,0.054119,0.571024,0.662285,0.716069,0.657592
0.058002,0.601436,0.686032,0.697987,0.691581,0.059318,0.55702,0.650999,0.693516,0.661276
0.058404,0.600752,0.686163,0.694678,0.692182,0.05634,0.585127,0.680631,0.704187,0.679102
0.057367,0.605752,0.690177,0.699451,0.697368,0.055277,0.579384,0.670759,0.723685,0.661911
0.057025,0.604163,0.688646,0.696491,0.695531,0.052577,0.59307,0.686513,0.719528,0.678788
0.056827,0.612478,0.697394,0.707084,0.703559,0.055866,0.577355,0.670701,0.704517,0.677064
0.056345,0.608343,0.692826,0.701542,0.698244,0.054979,0.586353,0.681617,0.717278,0.675245
0.05601,0.609931,0.693362,0.703881,0.698529,0.053262,0.589814,0.681446,0.717482,0.683502
0.056697,0.605807,0.689605,0.701107,0.69504,0.053626,0.588313,0.682612,0.722471,0.676985
0.055943,0.610162,0.69321,0.701469,0.697787,0.055813,0.594083,0.69021,0.715437,0.686575
0.055915,0.609363,0.692874,0.700722,0.69896,0.05491,0.585986,0.679401,0.718837,0.681092
0.05533,0.615838,0.699378,0.708234,0.70312,0.05453,0.602466,0.698092,0.704266,0.70776
0.054944,0.612505,0.695273,0.7068,0.70014,0.055579,0.589476,0.68424,0.707444,0.689762
0.05427,0.617209,0.700382,0.710379,0.705479,0.056171,0.592718,0.689461,0.710887,0.692768
0.054672,0.614587,0.697609,0.706904,0.702585,0.060295,0.579702,0.676962,0.71514,0.668949
0.057611,0.549654,0.641389,0.656912,0.645041
