loss,jac,f1,prec,rec,val_loss,val_jac,val_f1,val_prec,val_rec
0.271712,0.093213,0.157494,0.187035,0.202784,0.248522,0.144064,0.207093,0.263493,0.26082
0.174171,0.354467,0.45031,0.466381,0.481322,0.11308,0.454917,0.549756,0.555381,0.56061
0.1138,0.475373,0.567993,0.56303,0.592008,0.074039,0.510924,0.59906,0.600919,0.606403
0.09473,0.496232,0.585108,0.578377,0.608538,0.06622,0.523377,0.60873,0.615351,0.609216
0.083419,0.519017,0.603051,0.596286,0.622329,0.069456,0.50333,0.592253,0.62093,0.57918
0.077288,0.531125,0.613088,0.628315,0.630569,0.072676,0.500094,0.591026,0.65207,0.578554
0.075207,0.526368,0.608824,0.644523,0.625409,0.059502,0.539832,0.626339,0.67004,0.643658
0.071285,0.547038,0.633263,0.660047,0.643772,0.059884,0.559928,0.653454,0.657589,0.668136
0.069853,0.563891,0.653256,0.669464,0.662744,0.068098,0.508561,0.602178,0.642134,0.631413
0.068029,0.570756,0.658086,0.671594,0.666554,0.064152,0.533897,0.631488,0.679075,0.62505
0.067698,0.567116,0.654395,0.666286,0.663496,0.059198,0.538449,0.629981,0.69006,0.618353
0.065949,0.570041,0.656673,0.668011,0.66409,0.055338,0.557149,0.645619,0.686986,0.656205
0.065134,0.576938,0.663842,0.674884,0.673223,0.056234,0.554983,0.644049,0.680732,0.647794
0.064326,0.579044,0.665671,0.676918,0.673747,0.057822,0.558662,0.653152,0.694412,0.641174
0.063751,0.579184,0.666434,0.678312,0.673918,0.053859,0.561173,0.649087,0.701469,0.637699
0.063105,0.585951,0.672544,0.68245,0.681655,0.056626,0.551386,0.643302,0.708481,0.627139
0.062176,0.586576,0.673151,0.683158,0.681224,0.053791,0.570866,0.660941,0.696985,0.655404
0.062259,0.581077,0.666382,0.675974,0.674269,0.058809,0.561992,0.660569,0.691458,0.657977
0.062059,0.586599,0.672698,0.680711,0.68067,0.054599,0.567986,0.659703,0.693504,0.656898
0.061706,0.589623,0.675765,0.686329,0.683692,0.067055,0.532338,0.632661,0.69652,0.625303
0.060509,0.590762,0.675765,0.687929,0.680869,0.055594,0.563337,0.658792,0.721889,0.638764
0.060415,0.5881,0.673424,0.682225,0.680753,0.051539,0.586717,0.679479,0.70406,0.675867
0.060361,0.591695,0.676803,0.687939,0.684815,0.056175,0.572973,0.670578,0.700283,0.667831
0.059764,0.592879,0.677174,0.689716,0.683644,0.051151,0.591751,0.685388,0.715263,0.680608
0.059298,0.591558,0.675548,0.689582,0.682597,0.053389,0.581028,0.676716,0.716976,0.666406
0.058876,0.597346,0.682288,0.695886,0.688384,0.056347,0.5787,0.677322,0.708874,0.674625
0.058784,0.598265,0.683976,0.698419,0.689649,0.056142,0.566798,0.660221,0.723983,0.645812
0.058713,0.599964,0.684963,0.702654,0.692407,0.051731,0.587043,0.680685,0.7261,0.665962
0.057899,0.60407,0.689283,0.70455,0.695135,0.051544,0.597851,0.693033,0.710139,0.698232
0.057833,0.601265,0.686065,0.703722,0.691361,0.051686,0.584631,0.678125,0.729692,0.665772
0.057087,0.603639,0.687996,0.709976,0.693771,0.052025,0.58918,0.682867,0.726627,0.669374
0.056771,0.605208,0.689992,0.710143,0.692918,0.052637,0.580245,0.672892,0.713515,0.669254
0.056604,0.610341,0.695514,0.715825,0.699703,0.0521,0.592175,0.688262,0.716408,0.690936
0.056344,0.609646,0.695347,0.71771,0.697406,0.052967,0.588371,0.68373,0.720416,0.681047
0.055747,0.60833,0.691916,0.712857,0.694589,0.053712,0.575122,0.666469,0.718983,0.663173
0.053675,0.564856,0.656679,0.688879,0.646707
