loss,jac,f1,prec,rec,val_loss,val_jac,val_f1,val_prec,val_rec
0.272379,0.071342,0.120227,0.123035,0.155824,0.243026,0.080017,0.128104,0.123416,0.161874
0.181109,0.225378,0.311306,0.357173,0.360525,0.13392,0.412434,0.510537,0.529098,0.523146
0.121062,0.461733,0.553493,0.549305,0.576603,0.078089,0.507804,0.596267,0.60604,0.600274
0.096327,0.497621,0.5856,0.579791,0.608508,0.066189,0.525289,0.609658,0.62525,0.60675
0.085835,0.520259,0.60486,0.598379,0.624345,0.064998,0.527089,0.611753,0.623672,0.610553
0.081195,0.525456,0.607646,0.60077,0.624958,0.088632,0.44877,0.541083,0.597104,0.547044
0.078548,0.528119,0.609774,0.622547,0.626227,0.066941,0.513847,0.601899,0.66154,0.594802
0.074604,0.538991,0.623601,0.655006,0.635106,0.067233,0.531508,0.623496,0.655539,0.63316
0.073892,0.549142,0.63767,0.661202,0.645679,0.061721,0.537468,0.629915,0.683388,0.628096
0.072071,0.561363,0.649716,0.665853,0.660613,0.07322,0.512731,0.613153,0.674114,0.600764
0.071902,0.562926,0.65239,0.66669,0.662138,0.071963,0.496443,0.585793,0.65997,0.584922
0.070067,0.561814,0.649198,0.662184,0.657378,0.056769,0.563314,0.653092,0.690239,0.660269
0.069113,0.572343,0.66032,0.67167,0.669328,0.070447,0.516681,0.612103,0.686288,0.599488
0.068278,0.575557,0.663573,0.675875,0.673304,0.056045,0.567877,0.658732,0.701583,0.648798
0.068132,0.572238,0.660867,0.670788,0.67192,0.059564,0.557733,0.653329,0.709777,0.634028
0.066999,0.581424,0.669009,0.679445,0.678643,0.064601,0.531478,0.627251,0.69648,0.613977
0.06671,0.578602,0.665759,0.677283,0.673274,0.055521,0.567633,0.659803,0.707864,0.644801
0.066188,0.584456,0.672331,0.684323,0.681495,0.060962,0.55356,0.648814,0.706269,0.63684
0.065751,0.585395,0.67166,0.683418,0.677831,0.06273,0.53853,0.626203,0.694674,0.622869
0.065537,0.586096,0.672628,0.68567,0.680556,0.056777,0.575235,0.670094,0.711692,0.664785
0.064716,0.585411,0.671652,0.684428,0.677869,0.059483,0.561808,0.656762,0.714723,0.64069
0.064371,0.585889,0.672428,0.68697,0.67879,0.055379,0.574874,0.666791,0.69475,0.662854
0.064125,0.59187,0.678639,0.691941,0.685855,0.055771,0.568832,0.658107,0.693419,0.656526
0.063387,0.592474,0.678195,0.69269,0.682927,0.056118,0.574425,0.668717,0.714686,0.658881
0.063351,0.592915,0.67799,0.691668,0.684274,0.066479,0.532026,0.630596,0.702238,0.613474
0.063075,0.595159,0.680969,0.693498,0.687617,0.062915,0.537288,0.630561,0.716854,0.610384
0.063003,0.591771,0.677497,0.691035,0.683788,0.057381,0.562304,0.650915,0.712348,0.64939
0.062597,0.594166,0.679844,0.694859,0.684291,0.055229,0.577743,0.669504,0.716042,0.661226
0.062085,0.602813,0.689414,0.704282,0.695419,0.058221,0.580042,0.674183,0.68341,0.68656
0.062365,0.595554,0.681166,0.697584,0.687091,0.058395,0.555856,0.646954,0.721458,0.635979
0.061659,0.597529,0.682828,0.697577,0.688645,0.060401,0.565122,0.658961,0.729806,0.641674
0.060905,0.600749,0.685971,0.704576,0.691905,0.056864,0.572885,0.667031,0.728463,0.648658
0.061055,0.604642,0.690456,0.705256,0.695145,0.056726,0.583613,0.679285,0.722343,0.674437
0.060087,0.605305,0.690413,0.708015,0.694044,0.057356,0.577043,0.670486,0.711193,0.662738
0.060124,0.607009,0.69205,0.709472,0.695308,0.06347,0.540387,0.63009,0.698801,0.629332
0.05994,0.605021,0.690212,0.713228,0.693793,0.058157,0.566893,0.65913,0.715308,0.659752
0.05954,0.608688,0.693715,0.712578,0.697155,0.057747,0.577767,0.672548,0.727093,0.659365
0.058904,0.607957,0.693022,0.715719,0.6955,0.056957,0.574632,0.665566,0.71941,0.661372
0.057919,0.563223,0.655104,0.693363,0.643827
