loss,jac,f1,prec,rec,val_loss,val_jac,val_f1,val_prec,val_rec
0.390917,0.052407,0.094032,0.1344,0.146854,0.390336,0.064112,0.109732,0.157585,0.183244
0.315873,0.283849,0.369919,0.365391,0.407399,0.298834,0.315633,0.400737,0.39538,0.441837
0.26638,0.465196,0.552445,0.563435,0.575109,0.25334,0.512723,0.599103,0.611566,0.624447
0.242913,0.516152,0.601603,0.611336,0.623198,0.236755,0.553483,0.647417,0.659347,0.651164
0.227585,0.551383,0.642444,0.640065,0.674516,0.2277,0.563197,0.66004,0.677733,0.661647
0.219308,0.562863,0.656933,0.656825,0.688567,0.229921,0.523915,0.619712,0.632282,0.663821
0.216484,0.560519,0.655447,0.652029,0.698201,0.224366,0.548049,0.641333,0.638781,0.683802
0.212613,0.5727,0.666877,0.666324,0.70664,0.218809,0.567909,0.663598,0.687889,0.676957
0.209748,0.580996,0.676637,0.677314,0.715766,0.222214,0.550024,0.64256,0.682105,0.66104
0.209747,0.580203,0.674334,0.673216,0.716658,0.224554,0.544166,0.636876,0.706318,0.644661
0.211554,0.574557,0.668745,0.667779,0.705563,0.222876,0.544429,0.635898,0.666431,0.643816
0.210386,0.577152,0.669873,0.668803,0.709386,0.2196,0.560683,0.657576,0.691144,0.66336
0.20796,0.585696,0.680614,0.682319,0.716014,0.218343,0.5753,0.671913,0.706391,0.671765
0.207269,0.587512,0.680568,0.679943,0.718363,0.224296,0.557143,0.653539,0.720701,0.641648
0.206904,0.590398,0.683539,0.683065,0.716987,0.217915,0.562893,0.658353,0.683699,0.669739
0.207953,0.588031,0.67919,0.677969,0.713677,0.216042,0.577976,0.675185,0.700826,0.680231
0.206338,0.596579,0.689541,0.688795,0.722348,0.216785,0.578755,0.674043,0.705757,0.673807
0.206902,0.59244,0.685714,0.68477,0.723181,0.234449,0.501743,0.5902,0.659409,0.61797
0.206553,0.592872,0.685204,0.682947,0.723127,0.216397,0.569369,0.669874,0.702161,0.672499
0.204997,0.600426,0.693517,0.692354,0.725785,0.223293,0.560182,0.657313,0.716606,0.660702
0.203891,0.602141,0.694571,0.693672,0.726029,0.214881,0.573447,0.67061,0.685102,0.690035
0.204673,0.601121,0.694267,0.693175,0.729496,0.219837,0.562946,0.660385,0.709259,0.652109
0.204575,0.59926,0.691141,0.689926,0.725614,0.221143,0.540191,0.639039,0.660492,0.660698
0.20304,0.607769,0.699525,0.699274,0.733854,0.21498,0.570761,0.665306,0.679292,0.686048
0.203959,0.603364,0.694326,0.69334,0.726294,0.226196,0.563423,0.650468,0.71062,0.647533
0.203652,0.603673,0.694894,0.692278,0.728738,0.215476,0.559736,0.654595,0.641236,0.714752
0.204085,0.602657,0.693806,0.692663,0.729787,0.21286,0.576053,0.67127,0.690121,0.689289
