loss,jac,f1,prec,rec,val_loss,val_jac,val_f1,val_prec,val_rec
0.273879,0.078924,0.137315,0.218648,0.167316,0.246176,0.143052,0.221634,0.297001,0.244423
0.171824,0.366607,0.458652,0.472487,0.490826,0.122178,0.387701,0.477095,0.535342,0.48282
0.113951,0.479596,0.570186,0.564861,0.592585,0.071874,0.509441,0.5962,0.604352,0.605967
0.091709,0.496619,0.583875,0.577346,0.607279,0.070872,0.49875,0.586706,0.598698,0.609697
0.080541,0.522322,0.605668,0.599065,0.625793,0.060344,0.530183,0.61471,0.633765,0.605542
0.073535,0.533286,0.613552,0.606606,0.629767,0.082796,0.452126,0.542768,0.602382,0.538824
0.070257,0.537542,0.61688,0.612516,0.631941,0.056342,0.544172,0.62595,0.624895,0.638063
0.067011,0.548175,0.630577,0.657108,0.642271,0.058715,0.546175,0.638034,0.663797,0.655174
0.065206,0.56793,0.655376,0.67733,0.663517,0.057419,0.548563,0.638756,0.682221,0.643925
0.06313,0.576638,0.662897,0.679807,0.670473,0.056195,0.56355,0.656374,0.703198,0.646063
0.063921,0.5776,0.666054,0.678445,0.67534,0.053528,0.574483,0.668082,0.703811,0.664004
0.062122,0.577009,0.662636,0.677278,0.668466,0.052158,0.575257,0.666751,0.695003,0.672974
0.061416,0.585558,0.672933,0.68498,0.680283,0.054988,0.564111,0.653397,0.701981,0.653271
0.060651,0.586688,0.673366,0.686182,0.679266,0.054245,0.564619,0.656415,0.708305,0.641208
0.060117,0.588541,0.675,0.688927,0.68219,0.053386,0.564145,0.652303,0.727559,0.634917
0.059453,0.591359,0.676909,0.69259,0.683436,0.062338,0.540262,0.636192,0.703474,0.623437
0.059555,0.590157,0.676338,0.689347,0.683926,0.05479,0.556346,0.644814,0.712055,0.632788
0.058338,0.594599,0.679945,0.690411,0.687916,0.063551,0.546255,0.643466,0.713098,0.626076
0.058329,0.597943,0.683102,0.693447,0.689414,0.053731,0.569428,0.659803,0.722009,0.644556
0.058092,0.597814,0.683278,0.695964,0.690241,0.051281,0.586834,0.68009,0.693209,0.696971
0.057099,0.599645,0.683727,0.693465,0.689031,0.052024,0.581183,0.674235,0.713194,0.668674
0.056553,0.60071,0.685188,0.697506,0.690894,0.055036,0.57621,0.671526,0.715351,0.659887
0.056584,0.603777,0.688827,0.700292,0.694985,0.053895,0.577549,0.671142,0.720289,0.657364
0.055669,0.60515,0.689249,0.701307,0.694292,0.05067,0.589931,0.680966,0.719864,0.674018
0.055397,0.605519,0.688305,0.70026,0.693716,0.055712,0.57316,0.669231,0.717324,0.662112
0.055113,0.607137,0.690984,0.708188,0.695347,0.058253,0.571862,0.668402,0.715941,0.658642
0.055319,0.609315,0.694135,0.711692,0.699892,0.056832,0.57799,0.674455,0.717461,0.665724
0.055041,0.60988,0.694405,0.712552,0.700344,0.051668,0.583944,0.674717,0.716402,0.675289
0.054637,0.612839,0.697645,0.714899,0.702974,0.050923,0.596141,0.689854,0.705732,0.696821
0.054514,0.608963,0.69329,0.714034,0.696967,0.051169,0.586486,0.679692,0.726202,0.66959
0.053584,0.615723,0.699878,0.723008,0.702933,0.052141,0.591368,0.684446,0.728432,0.675916
0.053356,0.612064,0.695181,0.716207,0.698912,0.050327,0.597323,0.690254,0.731875,0.677871
0.054022,0.613489,0.697608,0.717908,0.701333,0.056502,0.567111,0.662967,0.703682,0.67556
0.052772,0.619122,0.703341,0.725586,0.705448,0.051883,0.585389,0.675872,0.724448,0.667874
0.052511,0.615288,0.698801,0.7226,0.701601,0.053897,0.583821,0.674396,0.715938,0.674253
0.052495,0.62055,0.704024,0.725017,0.707859,0.051041,0.599978,0.695131,0.721646,0.696515
0.051778,0.619549,0.702916,0.723688,0.705778,0.053473,0.587329,0.680109,0.724089,0.671285
0.052093,0.619702,0.703891,0.726576,0.706528,0.051583,0.60026,0.693613,0.735062,0.685435
0.051405,0.624893,0.70875,0.731334,0.711521,0.052049,0.601054,0.694932,0.713996,0.700334
0.051203,0.624798,0.708004,0.726604,0.711939,0.051192,0.607055,0.7023,0.720965,0.705701
0.050604,0.624756,0.707956,0.728122,0.711326,0.062274,0.560583,0.657719,0.717946,0.644945
0.050666,0.628575,0.712232,0.730986,0.716394,0.056999,0.588424,0.68406,0.725268,0.675558
0.051821,0.576075,0.670919,0.696648,0.671905
