loss,jac,f1,prec,rec,val_loss,val_jac,val_f1,val_prec,val_rec
0.307428,0.039818,0.072724,0.147903,0.125431,0.279104,0.051439,0.091694,0.151672,0.124585
0.191664,0.337586,0.42558,0.472135,0.471366,0.12083,0.432601,0.520194,0.532001,0.52539
0.120229,0.470736,0.559106,0.555321,0.581586,0.072996,0.508931,0.591755,0.598544,0.593495
0.096884,0.499481,0.585317,0.580359,0.608305,0.071294,0.507106,0.595473,0.617668,0.588543
0.084409,0.524546,0.606829,0.59988,0.626946,0.066837,0.517879,0.604477,0.639247,0.58706
0.077497,0.534416,0.615263,0.607661,0.632714,0.079416,0.476905,0.56931,0.619706,0.558354
0.07441,0.535188,0.614876,0.623824,0.631954,0.056009,0.55534,0.635038,0.651752,0.640111
0.071176,0.542336,0.62467,0.656426,0.636217,0.05576,0.562731,0.64881,0.679629,0.651893
0.069365,0.559529,0.646663,0.673031,0.655359,0.062369,0.532547,0.621729,0.675966,0.623638
0.068114,0.570228,0.657541,0.674029,0.666494,0.056678,0.55396,0.637841,0.689305,0.63415
0.06788,0.566209,0.653965,0.669198,0.664051,0.063805,0.513549,0.606852,0.701009,0.580098
0.065468,0.569056,0.655003,0.668902,0.662107,0.054545,0.577235,0.669958,0.68961,0.679978
0.064915,0.577458,0.664388,0.675594,0.673237,0.05884,0.548467,0.638796,0.694767,0.63048
0.064385,0.580594,0.667803,0.67994,0.676356,0.066288,0.533271,0.631184,0.691228,0.617761
0.063476,0.585935,0.673799,0.682971,0.682844,0.053861,0.570633,0.659813,0.699885,0.650002
0.06237,0.58633,0.672384,0.68345,0.679747,0.060941,0.540635,0.631127,0.709021,0.614869
0.062135,0.588316,0.674245,0.683697,0.682427,0.054021,0.57037,0.660429,0.721981,0.645354
0.061698,0.589106,0.675138,0.685302,0.68223,0.057959,0.566454,0.661555,0.701146,0.652932
0.061607,0.589637,0.675354,0.685241,0.680995,0.052828,0.576764,0.664295,0.703126,0.661321
0.061214,0.59448,0.680605,0.69169,0.686811,0.05399,0.585675,0.679658,0.710422,0.676595
0.060324,0.594165,0.678969,0.689206,0.683456,0.058305,0.566543,0.661525,0.713139,0.651612
0.05968,0.594168,0.679165,0.689287,0.685439,0.055208,0.571093,0.66284,0.719584,0.648444
0.059821,0.596828,0.681829,0.689874,0.689242,0.05303,0.580034,0.669973,0.699799,0.668982
0.058658,0.601975,0.686064,0.696756,0.690885,0.056374,0.575139,0.6718,0.709319,0.661524
0.058419,0.599004,0.682711,0.694736,0.688819,0.053701,0.577927,0.669455,0.718873,0.65753
0.058858,0.599319,0.683284,0.695902,0.688537,0.066441,0.532122,0.629136,0.703639,0.611531
0.058198,0.601098,0.685131,0.69586,0.691205,0.060942,0.567472,0.665188,0.707502,0.655689
0.058264,0.601842,0.68563,0.695105,0.692493,0.053148,0.580791,0.671431,0.714479,0.663975
0.057867,0.604983,0.689105,0.700981,0.694262,0.052485,0.58696,0.677365,0.719739,0.670232
0.057235,0.605172,0.68907,0.701159,0.695255,0.052031,0.587071,0.677658,0.719889,0.670215
0.056412,0.61066,0.694439,0.706349,0.698667,0.054112,0.579092,0.667041,0.715394,0.661514
0.05654,0.60433,0.687157,0.697417,0.691029,0.052484,0.585446,0.675078,0.717578,0.670102
0.055989,0.609793,0.693026,0.703046,0.697736,0.055034,0.57436,0.663478,0.704847,0.670115
0.055601,0.612529,0.696367,0.706247,0.700204,0.053447,0.585681,0.67736,0.706054,0.680551
0.055252,0.612415,0.694994,0.708458,0.698747,0.056767,0.568518,0.657422,0.700993,0.666385
0.055295,0.610464,0.692542,0.706958,0.696062,0.052699,0.591136,0.682636,0.719576,0.675825
0.055129,0.610333,0.692236,0.70523,0.696433,0.054123,0.586448,0.677282,0.727797,0.667656
0.054107,0.617762,0.699869,0.714228,0.702175,0.053779,0.585288,0.673828,0.720169,0.673486
0.053995,0.623535,0.706078,0.723975,0.709082,0.052549,0.59911,0.691877,0.72036,0.689843
0.053997,0.616731,0.698948,0.715475,0.701824,0.054204,0.591533,0.683851,0.716952,0.682796
0.054001,0.570573,0.660117,0.693171,0.653889
