loss,jac,f1,prec,rec,val_loss,val_jac,val_f1,val_prec,val_rec
0.272452,0.10636,0.173408,0.210135,0.211799,0.223396,0.215949,0.284135,0.328853,0.304205
0.165009,0.383992,0.475838,0.490648,0.502946,0.096066,0.466984,0.554404,0.554372,0.581108
0.102458,0.494539,0.580968,0.574458,0.604532,0.069168,0.519849,0.605718,0.597833,0.630989
0.084284,0.515928,0.60011,0.592636,0.622212,0.059576,0.53816,0.621027,0.620036,0.630939
0.074583,0.534602,0.615985,0.60846,0.633879,0.059167,0.536533,0.620085,0.627684,0.620817
0.069155,0.538455,0.617231,0.609991,0.63259,0.061289,0.529006,0.61343,0.631679,0.608417
0.065835,0.542824,0.621521,0.631922,0.63544,0.056654,0.540443,0.625717,0.686265,0.626258
0.062224,0.560666,0.645983,0.671386,0.653631,0.051841,0.56419,0.654087,0.696238,0.655036
0.061232,0.575191,0.664149,0.682038,0.673934,0.056305,0.540697,0.632142,0.687391,0.643618
0.058342,0.584087,0.669888,0.682819,0.67755,0.050806,0.566029,0.651925,0.694928,0.6523
0.05954,0.585518,0.673076,0.686017,0.68144,0.062267,0.518297,0.610427,0.708846,0.589545
0.056622,0.583551,0.668705,0.677813,0.675287,0.049676,0.573458,0.66316,0.700995,0.662892
0.055504,0.595849,0.681724,0.692111,0.690314,0.05131,0.567877,0.658337,0.699205,0.648751
0.054614,0.600574,0.685795,0.694821,0.693722,0.057392,0.551408,0.646595,0.693331,0.640584
0.054068,0.597558,0.682639,0.693925,0.690094,0.054191,0.559473,0.650026,0.720745,0.63449
0.053566,0.602193,0.686598,0.698282,0.694254,0.051058,0.571616,0.660891,0.70646,0.662
0.052438,0.604832,0.688502,0.699338,0.695552,0.047927,0.582042,0.669299,0.722151,0.661345
0.052362,0.605049,0.689573,0.697771,0.697518,0.059515,0.546294,0.643741,0.692246,0.629471
0.052612,0.605764,0.68983,0.701104,0.696607,0.050138,0.574582,0.666021,0.720066,0.653477
0.052057,0.607423,0.691326,0.70266,0.697395,0.048242,0.578791,0.667337,0.712038,0.670927
0.051306,0.609772,0.693089,0.704571,0.698525,0.047985,0.591721,0.683522,0.70573,0.68322
0.051079,0.607771,0.691126,0.704474,0.696471,0.048188,0.588486,0.681372,0.71641,0.675696
0.050633,0.611274,0.69404,0.705069,0.699572,0.049711,0.578398,0.672109,0.716543,0.664764
0.050092,0.613982,0.696777,0.710963,0.700997,0.053811,0.572107,0.665986,0.716409,0.65486
0.049795,0.614777,0.697314,0.710654,0.702657,0.051145,0.581967,0.673991,0.715753,0.668276
0.049561,0.614869,0.696668,0.711111,0.700557,0.061398,0.540399,0.637206,0.719851,0.617025
0.049608,0.613057,0.695184,0.712068,0.700572,0.059617,0.548854,0.645301,0.711856,0.633357
0.049075,0.619552,0.701922,0.716105,0.70731,0.049488,0.581883,0.674314,0.707685,0.66827
0.04878,0.620066,0.701609,0.715612,0.703919,0.053113,0.568461,0.65776,0.671236,0.669442
0.049179,0.618356,0.700561,0.717497,0.703603,0.050186,0.575543,0.663731,0.714418,0.656495
0.048552,0.618888,0.701276,0.716768,0.705522,0.047687,0.597406,0.689188,0.732965,0.680737
0.04822,0.618827,0.700647,0.717666,0.703586,0.046111,0.603944,0.696606,0.722251,0.692315
0.04825,0.622993,0.705067,0.724283,0.707988,0.047385,0.602209,0.69609,0.737474,0.689625
0.047713,0.621899,0.704093,0.725855,0.70762,0.047715,0.595205,0.686904,0.733676,0.677104
0.047285,0.626649,0.708863,0.730478,0.712231,0.047561,0.590645,0.681527,0.729136,0.677066
0.047831,0.621523,0.70341,0.728118,0.706757,0.049475,0.587461,0.679801,0.722446,0.679758
0.047403,0.621661,0.702817,0.721744,0.704237,0.048508,0.601069,0.695013,0.728274,0.688293
0.047338,0.623328,0.704966,0.723284,0.706339,0.04743,0.589707,0.679329,0.737122,0.671641
0.046834,0.633399,0.716766,0.736063,0.718692,0.046978,0.605196,0.698226,0.733003,0.689296
0.046575,0.626875,0.708601,0.72857,0.710936,0.048734,0.586503,0.677195,0.732572,0.670483
0.046249,0.632526,0.714806,0.73681,0.716746,0.049532,0.596372,0.692157,0.732938,0.685014
0.046584,0.633418,0.715886,0.73606,0.718711,0.047684,0.593957,0.68533,0.73975,0.674931
0.046449,0.629352,0.71148,0.734657,0.712414,0.048506,0.592584,0.685515,0.740031,0.670996
0.046032,0.634337,0.71625,0.735756,0.718578,0.047529,0.593018,0.683556,0.741315,0.672611
0.046419,0.628948,0.710978,0.732154,0.713124,0.04863,0.593131,0.685311,0.742101,0.676278
0.042775,0.600417,0.689801,0.717598,0.682104
