loss,jac,f1,prec,rec,val_loss,val_jac,val_f1,val_prec,val_rec
0.295032,0.040678,0.070499,0.094797,0.167994,0.264006,0.058338,0.092578,0.11834,0.18231
0.210448,0.166264,0.232553,0.27718,0.372334,0.144858,0.362404,0.470481,0.473568,0.511285
0.123103,0.468451,0.56061,0.557895,0.587733,0.078011,0.504335,0.592767,0.587051,0.619914
0.092654,0.500627,0.587444,0.580878,0.611002,0.065339,0.52358,0.6088,0.627316,0.60175
0.082055,0.520526,0.604498,0.597387,0.623115,0.064503,0.521331,0.606753,0.625573,0.602825
0.075569,0.532773,0.61448,0.619008,0.631541,0.087288,0.460095,0.556541,0.670571,0.538687
0.07199,0.537011,0.62079,0.649979,0.633642,0.056601,0.553548,0.640594,0.672672,0.642045
0.068729,0.550168,0.635164,0.659721,0.64429,0.05664,0.561884,0.651921,0.670367,0.659971
0.067036,0.564404,0.651416,0.671852,0.659586,0.058903,0.541483,0.631793,0.67576,0.636647
0.065171,0.571918,0.658172,0.673436,0.665253,0.056053,0.566512,0.658984,0.696435,0.652534
0.065162,0.572976,0.660069,0.672956,0.667985,0.094025,0.429341,0.526409,0.670348,0.504504
0.063732,0.568944,0.653734,0.667275,0.659378,0.053899,0.571145,0.661316,0.690972,0.668263
0.062369,0.581568,0.667003,0.676577,0.675832,0.057488,0.551175,0.639497,0.685156,0.642089
0.062017,0.581226,0.666424,0.678997,0.67378,0.066023,0.535982,0.637387,0.687294,0.627364
0.0611,0.580415,0.666061,0.677937,0.674164,0.05366,0.572651,0.66633,0.708125,0.651605
0.060858,0.584698,0.670277,0.684296,0.677047,0.060482,0.553498,0.648779,0.70361,0.634315
0.060645,0.584302,0.669145,0.68084,0.677031,0.053681,0.564692,0.65216,0.695488,0.647963
0.059655,0.585298,0.669682,0.681707,0.676933,0.058083,0.560691,0.655922,0.69737,0.651176
0.05941,0.588225,0.672664,0.681844,0.678065,0.054009,0.574753,0.667627,0.706055,0.654927
0.058999,0.596409,0.682594,0.691708,0.689069,0.053735,0.585699,0.681678,0.701246,0.687072
0.058454,0.595551,0.680469,0.69076,0.68676,0.054963,0.577405,0.673313,0.707311,0.667705
0.05776,0.597135,0.681318,0.691083,0.68639,0.057239,0.560887,0.654813,0.699744,0.64846
0.057428,0.598953,0.683372,0.69134,0.689958,0.051593,0.585903,0.678285,0.705224,0.67553
0.057084,0.596728,0.680472,0.691535,0.686414,0.053261,0.576052,0.668419,0.719826,0.652371
0.057126,0.598194,0.682111,0.691241,0.689687,0.052503,0.588198,0.682964,0.715813,0.672291
0.056606,0.602286,0.685654,0.69482,0.691078,0.05717,0.566328,0.663567,0.705407,0.655091
0.056294,0.600498,0.68431,0.692549,0.689658,0.054339,0.582792,0.67848,0.706251,0.673838
0.055487,0.606109,0.688903,0.698989,0.696373,0.050547,0.593315,0.686211,0.713513,0.680213
0.055827,0.609456,0.693277,0.703352,0.698489,0.051158,0.588157,0.680242,0.707189,0.6819
0.055617,0.60532,0.689248,0.698925,0.695428,0.052927,0.582111,0.675386,0.716408,0.663113
0.054987,0.609194,0.692516,0.700005,0.697321,0.052104,0.584257,0.674909,0.715036,0.665931
0.054715,0.604613,0.687794,0.693756,0.693031,0.0512,0.584116,0.674727,0.711466,0.667757
0.054302,0.6074,0.689636,0.699162,0.694349,0.051243,0.586239,0.676971,0.709822,0.674912
0.054046,0.612277,0.69505,0.703188,0.701035,0.051956,0.588808,0.681069,0.71452,0.678109
0.053376,0.613069,0.695235,0.704569,0.699743,0.053016,0.586572,0.678973,0.708722,0.67829
0.053567,0.611564,0.693375,0.702463,0.696964,0.051271,0.590569,0.68306,0.720915,0.674763
0.053093,0.614423,0.696175,0.704282,0.699834,0.053661,0.58855,0.68296,0.71505,0.673482
0.052848,0.61452,0.696641,0.706139,0.701064,0.052916,0.589172,0.680975,0.716251,0.676707
0.050396,0.574566,0.66285,0.68034,0.657464
